Epoch,Batch,Loss,Recon,VQ,Perceptual
1,1,4.477751731872559,0.10583501309156418,1.722163438796997,"tensor(6.6244, device='cuda:0')"
1,2,4.317627906799316,0.09953039884567261,1.7183301448822021,"tensor(6.2494, device='cuda:0')"
1,3,4.750584125518799,0.10847079753875732,1.8605422973632812,"tensor(6.9539, device='cuda:0')"
1,4,5.1375226974487305,0.07340268790721893,2.276073455810547,"tensor(6.9701, device='cuda:0')"
1,5,6.084229469299316,0.054101407527923584,3.047013521194458,"tensor(7.4578, device='cuda:0')"
1,6,6.864719390869141,0.058804064989089966,3.96913743019104,"tensor(7.0919, device='cuda:0')"
1,7,8.015005111694336,0.040221452713012695,5.402595520019531,"tensor(6.4305, device='cuda:0')"
1,8,8.073579788208008,0.04252759739756584,5.287286758422852,"tensor(6.8594, device='cuda:0')"
1,9,9.564855575561523,0.038685768842697144,6.833220481872559,"tensor(6.7324, device='cuda:0')"
1,10,10.298738479614258,0.0322602316737175,7.838024139404297,"tensor(6.0711, device='cuda:0')"
1,11,12.226408958435059,0.0317060649394989,9.501982688903809,"tensor(6.7318, device='cuda:0')"
1,12,11.186258316040039,0.03405106067657471,8.539913177490234,"tensor(6.5307, device='cuda:0')"
1,13,10.157679557800293,0.03613358736038208,7.6281023025512695,"tensor(6.2336, device='cuda:0')"
1,14,9.410356521606445,0.03846852481365204,7.153515815734863,"tensor(5.5459, device='cuda:0')"
1,15,8.969066619873047,0.03223969042301178,6.390959739685059,"tensor(6.3647, device='cuda:0')"
1,16,9.211921691894531,0.029228761792182922,6.681587219238281,"tensor(6.2528, device='cuda:0')"
1,17,8.145134925842285,0.031060634180903435,5.666286468505859,"tensor(6.1195, device='cuda:0')"
1,18,8.242734909057617,0.04096761345863342,5.567824363708496,"tensor(6.5849, device='cuda:0')"
1,19,7.988175392150879,0.03206136077642441,5.503102779388428,"tensor(6.1325, device='cuda:0')"
1,20,9.688292503356934,0.026409931480884552,7.237913131713867,"tensor(6.0599, device='cuda:0')"
1,21,10.492070198059082,0.022002559155225754,8.271854400634766,"tensor(5.4955, device='cuda:0')"
1,22,10.490105628967285,0.026039164513349533,7.998522758483887,"tensor(6.1639, device='cuda:0')"
1,23,10.523685455322266,0.025320490822196007,8.247401237487793,"tensor(5.6274, device='cuda:0')"
1,24,9.851943016052246,0.02367013320326805,7.777975082397461,"tensor(5.1257, device='cuda:0')"
1,25,9.270064353942871,0.021235212683677673,6.968103408813477,"tensor(5.7018, device='cuda:0')"
1,26,8.956782341003418,0.02525661140680313,6.703793525695801,"tensor(5.5693, device='cuda:0')"
1,27,8.037701606750488,0.020792804658412933,5.777970314025879,"tensor(5.5973, device='cuda:0')"
1,28,8.095016479492188,0.03121292218565941,5.5909504890441895,"tensor(6.1821, device='cuda:0')"
1,29,7.403801918029785,0.02467094175517559,5.156325340270996,"tensor(5.5570, device='cuda:0')"
