Epoch,Batch,Loss,Recon,VQ,Perceptual
1,1,4.4438700675964355,0.09425084292888641,1.7041981220245361,"tensor(6.6136, device='cuda:0')"
1,2,5.871994495391846,0.10164183378219604,1.8112399578094482,"tensor(9.8978, device='cuda:0')"
1,3,6.0514302253723145,0.1044926643371582,1.8149056434631348,"tensor(10.3301, device='cuda:0')"
1,4,5.305078029632568,0.06984679400920868,2.1366355419158936,"tensor(7.7465, device='cuda:0')"
1,5,5.385349273681641,0.04979317635297775,2.686589241027832,"tensor(6.6224, device='cuda:0')"
1,6,6.5509490966796875,0.04737066477537155,3.6733474731445312,"tensor(7.0756, device='cuda:0')"
1,7,6.237116813659668,0.04171521216630936,3.6309304237365723,"tensor(6.4112, device='cuda:0')"
1,8,7.397838592529297,0.04069451615214348,4.767038822174072,"tensor(6.4753, device='cuda:0')"
1,9,8.725719451904297,0.03799355775117874,6.159534454345703,"tensor(6.3205, device='cuda:0')"
1,10,8.912703514099121,0.042900413274765015,5.862215042114258,"tensor(7.5190, device='cuda:0')"
1,11,10.387006759643555,0.04084046930074692,7.917339324951172,"tensor(6.0721, device='cuda:0')"
1,12,10.383193016052246,0.03362097218632698,7.67331075668335,"tensor(6.6907, device='cuda:0')"
1,13,12.345636367797852,0.03284797817468643,9.916389465332031,"tensor(5.9910, device='cuda:0')"
1,14,14.347679138183594,0.02754547819495201,11.914133071899414,"tensor(6.0150, device='cuda:0')"
1,15,16.34686851501465,0.030443497002124786,13.838827133178711,"tensor(6.1940, device='cuda:0')"
1,16,16.643800735473633,0.032957371324300766,14.28133487701416,"tensor(5.8238, device='cuda:0')"
1,17,18.378677368164062,0.029817864298820496,16.16443634033203,"tensor(5.4611, device='cuda:0')"
1,18,19.765321731567383,0.03190005570650101,17.52210807800293,"tensor(5.5283, device='cuda:0')"
1,19,19.105899810791016,0.026217535138130188,16.889625549316406,"tensor(5.4751, device='cuda:0')"
1,20,23.994211196899414,0.028378119692206383,21.70957374572754,"tensor(5.6406, device='cuda:0')"
1,21,22.54803466796875,0.025285979732871056,20.39260482788086,"tensor(5.3254, device='cuda:0')"
1,22,24.17894172668457,0.025635894387960434,21.87345314025879,"tensor(5.6996, device='cuda:0')"
1,23,21.553186416625977,0.02970845066010952,19.011672973632812,"tensor(6.2795, device='cuda:0')"
1,24,19.597021102905273,0.028444623574614525,17.506776809692383,"tensor(5.1545, device='cuda:0')"
1,25,23.17502212524414,0.027592724189162254,20.940570831298828,"tensor(5.5171, device='cuda:0')"
1,26,20.228046417236328,0.02454068325459957,18.033706665039062,"tensor(5.4245, device='cuda:0')"
1,27,22.76595115661621,0.026020970195531845,20.531705856323242,"tensor(5.5206, device='cuda:0')"
1,28,18.188337326049805,0.024084707722067833,16.036548614501953,"tensor(5.3193, device='cuda:0')"
1,29,13.160392761230469,0.0334848128259182,11.102119445800781,"tensor(5.0620, device='cuda:0')"
1,30,12.783841133117676,0.030778249725699425,10.409539222717285,"tensor(5.8588, device='cuda:0')"
1,31,12.470564842224121,0.027563994750380516,10.160099983215332,"tensor(5.7073, device='cuda:0')"
1,32,11.488581657409668,0.02259182184934616,8.98902702331543,"tensor(6.1924, device='cuda:0')"
1,33,9.77031135559082,0.022515472024679184,7.604494571685791,"tensor(5.3583, device='cuda:0')"
1,34,9.082236289978027,0.02122015319764614,6.57761812210083,"tensor(6.2085, device='cuda:0')"
1,35,8.831097602844238,0.023504188284277916,6.483668327331543,"tensor(5.8098, device='cuda:0')"
1,36,7.856821537017822,0.02081051468849182,5.674418926239014,"tensor(5.4040, device='cuda:0')"
